run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,wd_step_deg,n_wd,ws
SS_seed1,ResultsSS,NOJ,1,191,Two-step,72.61621442734231,5910.328053699981,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,192,Two-step,72.61621442734231,5939.654579000024,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,193,Two-step,72.61621442734231,5968.73845970002,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,194,Two-step,72.61621442734231,5998.326755799993,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,195,Two-step,72.61621442734231,6027.886028799985,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,196,Two-step,72.61621442734231,6057.227702500008,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,197,Two-step,72.61621442734231,6087.506924099987,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,198,Two-step,72.61621442734231,6120.642350899987,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,199,Two-step,72.61621442734231,6149.594055099995,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,200,Two-step,72.61621442734231,6178.994616799988,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,201,Two-step,72.61621442734231,6208.318582099979,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,202,Two-step,72.61621442734231,6237.20438130002,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,203,Two-step,72.61621442734231,6266.776756800013,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,204,Two-step,72.61621442734231,6295.9840561000165,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,205,Two-step,72.61621442734231,6325.242502600013,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,206,Two-step,72.61621442734231,6368.378931000014,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,207,Two-step,72.61621442734231,6422.350098300027,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,208,Two-step,72.61621442734231,6476.693374300026,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,209,Two-step,72.61621442734231,6531.201551100006,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,210,Two-step,72.61621442734231,6585.990004100022,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,211,Two-step,72.61621442734231,6640.576443500002,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,212,Two-step,72.61621442734231,6696.066024,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,213,Two-step,72.61621442734231,6748.16292480001,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,214,Two-step,72.61621442734231,6801.13927460002,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,215,Two-step,72.61621442734231,6854.811499300005,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,216,Two-step,72.61621442734231,6907.077875500021,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,217,Two-step,72.61621442734231,6958.234209600021,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,218,Two-step,72.61621442734231,7009.604892099975,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,219,Two-step,72.61621442734231,7060.571857500006,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,220,Two-step,72.61621442734231,7093.222712600022,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,221,Two-step,72.61621442734231,7122.02373169997,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,222,Two-step,72.61621442734231,7151.087118899974,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,223,Two-step,72.61621442734231,7180.416066100006,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,224,Two-step,72.61621442734231,7209.949008000025,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,225,Two-step,72.61621442734231,7240.351207499974,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,226,Two-step,72.61621442734231,7270.577030699991,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,227,Two-step,72.61621442734231,7299.604180699971,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,228,Two-step,72.61621442734231,7331.597387299989,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,229,Two-step,72.61621442734231,7350.604181399976,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,230,Two-step,72.61621442734231,7368.461343000003,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,231,Two-step,72.61621442734231,7386.228756600001,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,232,Two-step,72.61621442734231,7404.580883099989,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,233,Two-step,72.61621442734231,7422.421802799974,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,234,Two-step,72.61819795928626,7440.659919700003,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,235,Two-step,72.61819795928626,7458.8292120000115,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,236,Two-step,72.61819795928626,7477.271537999972,5,72,9.6
SS_seed1,ResultsSS,NOJ,1,237,Two-step,72.61819795928626,7495.149664399971,5,72,9.6
