run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,104,RandomSearch,71.38769407106815,37.82611660543134,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,105,RandomSearch,71.38769407106815,38.18982926509895,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,106,RandomSearch,71.38769407106815,38.553541924766556,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,107,RandomSearch,71.39529441525958,38.91725458443416,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,108,RandomSearch,71.39529441525958,39.280967244101774,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,109,RandomSearch,71.40647255346431,39.644679903769386,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,110,RandomSearch,71.40647255346431,40.00839256343699,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,111,RandomSearch,71.40647255346431,40.3721052231046,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,112,RandomSearch,71.40647255346431,40.73581788277221,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,113,RandomSearch,71.40647255346431,41.09953054243982,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,114,RandomSearch,71.40647255346431,41.46324320210743,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,115,RandomSearch,71.40647255346431,41.82695586177503,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,116,RandomSearch,71.40647255346431,42.190668521442646,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,117,RandomSearch,71.45996125954358,42.55438118111026,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,118,RandomSearch,71.45996125954358,42.918093840777864,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,119,RandomSearch,71.52130543186375,43.28180650044547,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,120,RandomSearch,71.52130543186375,43.64551916011308,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,121,RandomSearch,71.52130543186375,44.009231819780695,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,122,RandomSearch,71.52130543186375,44.3729444794483,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,123,RandomSearch,71.52130543186375,44.736657139115906,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,124,RandomSearch,71.52130543186375,45.10036979878352,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,125,RandomSearch,71.52130543186375,45.46408245845113,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
RS_seed1,ResultsRS,NOJ,1,126,RandomSearch,71.55240240767796,45.827795118118736,"[(20, 1200), (5, 400), (1, 400)]",10,36,9.6
