run_name,script,wake_model,seed,iteration,phase,AEP [GWh],elapsed_sec,random_step_schedule_D,wd_step_deg,n_wd,ws
RS_seed1,ResultsRS,NOJ,1,161,RandomSearch,71.36483226797667,40.16966941153634,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,162,RandomSearch,71.36483226797667,40.41917046378191,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,163,RandomSearch,71.36483226797667,40.66867151602748,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,164,RandomSearch,71.36483226797667,40.91817256827304,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,165,RandomSearch,71.36483226797667,41.16767362051861,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,166,RandomSearch,71.40476007770575,41.417174672764176,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,167,RandomSearch,71.40568413395934,41.666675725009746,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,168,RandomSearch,71.40568413395934,41.916176777255316,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,169,RandomSearch,71.40568413395934,42.16567782950088,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,170,RandomSearch,71.40568413395934,42.41517888174645,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,171,RandomSearch,71.40568413395934,42.66467993399202,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,172,RandomSearch,71.40568413395934,42.91418098623758,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,173,RandomSearch,71.40568413395934,43.16368203848315,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,174,RandomSearch,71.40568413395934,43.413183090728715,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,175,RandomSearch,71.40568413395934,43.662684142974285,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,176,RandomSearch,71.40568413395934,43.912185195219855,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
RS_seed1,ResultsRS,NOJ,1,177,RandomSearch,71.40568413395934,44.16168624746542,"[(20, 1200), (5, 400), (1, 400)]",5,72,9.6
